,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
831,0.633,0.433,-8.833,0.229,0.0053,0.28,0.145,0.373,122.088,2WzAAerBvZvvFXgUpSwHZ9,121972,4
832,0.35,0.416,-14.503,0.0361,0.000763,0.761,0.0901,0.0387,119.9,3OrlZLcu0IsZ415o1HqBpR,921120,4
833,0.384,0.938,-6.323,0.124,0.000236,0.0,0.132,0.163,92.859,1Gwu3d6lZjL99kw4dcFCsq,186129,3
834,0.614,0.898,-8.701,0.0516,0.0157,0.732,0.646,0.799,137.86,1OhGWAELgIh35eHS2QxJ4p,445253,3
835,0.741,0.913,-3.34,0.0465,0.00343,0.103,0.325,0.643,120.012,2W3ZpQg9i6lE6kmHbcdu9N,213750,4
836,0.565,0.674,-9.171,0.0743,0.257,0.0,0.0694,0.82,152.238,7qQRqE8b4hNv8KK5SsIzMV,115388,4
837,0.828,0.658,-6.19,0.14,0.81,1.06e-06,0.277,0.917,103.051,6dGqGkYDoRrKh5UiIcTT22,171947,4
838,0.278,0.366,-18.575,0.0494,0.891,0.868,0.104,0.0376,79.89,4d3vtlq24pNlTpRg2Vqmnd,238987,4
839,0.621,0.782,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,2tTmW7RDtMQtBk7m2rYeSw,198938,4
840,0.645,0.577,-7.43,0.0357,0.337,0.0,0.0793,0.622,110.044,5HYJe3jBS1blIIUspPMZaO,186533,4
841,0.538,0.868,-7.357,0.0377,0.000599,0.482,0.199,0.556,105.164,799XxzSlWNYkuWJxUbuGnF,514480,4
842,0.576,0.96,-8.712,0.0466,6.16e-05,0.928,0.593,0.741,153.983,7wE5siwy2p4BEWn4SMmM0q,417680,4
843,0.649,0.558,-4.863,0.0253,0.147,0.0,0.172,0.635,89.988,7qox7CiK5Kf25oBxCA0rY5,202387,4
844,0.635,0.347,-16.422,0.0374,0.18,0.786,0.112,0.0649,114.975,6eWwHqhlEcHgW45OS0F84X,306783,4
845,0.714,0.442,-5.909,0.0605,0.742,0.0,0.114,0.546,108.039,1jIMjbzcGCcCQn5iMu9CUc,146855,4
846,0.591,0.328,-9.948,0.03,0.537,0.0,0.129,0.336,111.796,5KfrnvfrfySrXDgT4rS0nY,180261,4
847,0.422,0.439,-6.606,0.0311,0.272,0.0,0.124,0.277,151.785,1ldUPmqrCvk6thNYe0oUen,199500,4
848,0.734,0.498,-12.637,0.0572,0.83,0.886,0.691,0.287,130.065,0pE0VqACPLQYr1YYasjAGr,200510,4
849,0.502,0.416,-9.504,0.433,0.912,0.0,0.0934,0.433,175.191,0KQRhak4Irr2CKxgQ9U6ay,143960,3
850,0.216,0.973,-4.965,0.12,2.44e-05,0.0,0.166,0.0545,119.115,7jr9wcDSbw7Q61ZMu63EWe,359125,3
851,0.551,0.37,-10.194,0.0551,0.87,0.0,0.122,0.241,137.265,7r1MqPAD09w24mCUUbxiCI,200192,4
852,0.512,0.761,-9.13,0.055,0.0951,0.00289,0.266,0.464,114.064,7EJsz5KM50ecoDtOoyW1P2,271842,4
853,0.867,0.771,-3.688,0.0939,0.0385,0.0,0.133,0.715,106.021,4nmD4awtUUCC4AGETpUiuP,181666,4
854,0.383,0.983,-3.297,0.0627,5.55e-05,0.36,0.174,0.0377,85.055,7j0m03baV8M3vGQ3tWFuKq,354218,4
855,0.732,0.672,-8.462,0.148,0.0642,0.0,0.121,0.16,137.03,1wNdGz7BlB9kH5lDc1eLLb,140601,4
856,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,70lw3UVIT1z8KoR3sa3g32,238033,4
857,0.587,0.251,-9.017,0.0289,0.862,0.0,0.105,0.272,75.163,1TuSfYnKU5uKbYK1esQDLj,249316,4
858,0.272,0.98,-1.448,0.092,0.0524,0.0741,0.655,0.0356,80.007,6R0DkocY4fXn29OqSl1hkK,340750,4
859,0.565,0.56,-6.034,0.0275,0.538,0.0,0.0961,0.325,159.931,67AdiJcurlf6gocGobfaXs,177267,4
860,0.34,0.992,-3.652,0.0712,5.06e-05,0.375,0.322,0.037,159.953,6LF3NQNhgXRKzLhW1UAmdj,256652,4
861,0.494,0.653,-6.493,0.0632,0.0441,1.42e-05,0.0898,0.336,153.97,6b8LUVmacXlMUl4wRtCD2S,224188,4
862,0.755,0.527,-10.06,0.0436,0.00175,0.881,0.173,0.152,120.009,4oJs1GverLtyCqNPmQRZfZ,458000,4
863,0.609,0.619,-5.677,0.311,0.749,0.0,0.264,0.689,179.71,3M214U0mwSm041GsQR3nrO,168067,4
864,0.291,0.996,-2.975,0.12,4.84e-05,0.467,0.204,0.0374,165.028,5LzKNsw373N8gMzF7EsZp3,331103,4
865,0.727,0.53,-8.616,0.312,0.283,2.76e-05,0.392,0.258,174.025,6CmpZfKUQ2KerzBFZ3QKFr,210841,3
866,0.747,0.393,-13.21,0.24,0.206,0.886,0.0785,0.607,169.984,7q45chgcWwFsYP1bJWzzuX,133146,4
867,0.494,0.205,-9.759,0.0394,0.677,0.0,0.125,0.232,131.292,6W2PvnTNWUgxCJxRh84ALu,199317,4
868,0.76,0.474,-9.981,0.0547,0.385,0.573,0.0828,0.62,99.988,5wfugaSJD3yUGHo4arFuLM,346149,4
869,0.759,0.459,-5.187,0.0948,0.00323,0.0,0.0788,0.695,109.997,6jjYDGxVJsWS0a5wlVF5vS,164952,4
870,0.726,0.639,-10.328,0.0534,0.0631,0.918,0.183,0.312,122.005,6ZtLCXfmrInWZ85q9DXNz2,157514,4
871,0.947,0.605,-8.621,0.346,0.0748,7.54e-06,0.0901,0.656,129.988,3IPGG5Niex4hGlXFOYWzp9,133613,4
872,0.727,0.353,-12.342,0.278,0.642,5.49e-05,0.339,0.331,98.021,6oBVRhJaHmSB4lnGCs7VDF,82244,4
873,0.739,0.586,-5.079,0.0472,0.0245,0.000252,0.308,0.444,124.026,1bgKMxPQU7JIZEhNsM1vFs,142677,4
874,0.685,0.228,-15.064,0.0459,0.242,0.66,0.121,0.164,81.977,7fHjI1hxKbbHEpQmpENiBN,182256,4
875,0.622,0.304,-8.741,0.0407,0.425,2.66e-05,0.133,0.224,92.542,52wlhIULOeaxZpzuTYrVlt,176693,4
876,0.796,0.764,-10.763,0.0991,0.000276,0.858,0.0624,0.112,128.012,0TyZmVhwR9Ndf8XfKisuHe,120346,4
877,0.546,0.898,-3.067,0.162,0.0266,0.0,0.129,0.639,173.17,5XUuldRjPXcP5QxyEN4IXT,191415,4
878,0.738,0.339,-17.878,0.567,0.107,0.0,0.25,0.741,88.477,4pWdxcT1mvxWlFQqudwqUo,270473,4
879,0.587,0.683,-4.622,0.0371,0.0664,1.01e-05,0.211,0.763,127.749,6K155OgCAeWxx4Be2kHkym,166342,4
880,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,0ejxF25oF3kEAQoQLZyPTE,238033,4
881,0.552,0.411,-7.946,0.0434,0.794,3.5e-06,0.248,0.501,78.095,5jFqUtts2sSQsg5d7e42nI,181239,4
882,0.495,0.967,-4.337,0.0298,0.00512,0.00143,0.331,0.254,134.862,7ud9Cfqm0e1naGL8YGbfN8,261207,4
883,0.588,0.55,-5.878,0.0269,0.166,8.67e-06,0.11,0.39,115.01,6TpyujRefwsflWFXbmjVpj,254173,4
884,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,1LJcAwGWNC3lp3FORV7CbT,238033,4
885,0.845,0.797,-4.984,0.139,0.0582,5.57e-06,0.167,0.422,121.985,7fZBQnc0zXwVybgCIrQQil,151475,4
886,0.495,0.967,-4.337,0.0298,0.00512,0.00143,0.331,0.254,134.862,2jyZLLFIN4TCaJePqIm3ib,261207,4
887,0.531,0.886,-3.878,0.0411,0.0159,0.0,0.367,0.664,139.963,3jowVO7LtaViPc19EcAJKQ,193920,4
888,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,5qoU8TttQ1BIwJYnJFrqV7,238033,4
889,0.423,0.415,-7.104,0.0314,0.732,1.14e-06,0.117,0.175,143.206,7y2mezWO3hkfyugI2s9WQp,292027,4
890,0.629,0.854,-8.752,0.0473,0.0927,0.824,0.139,0.46,150.799,279cmYtlly125lcqu9hb4G,389907,4
891,0.671,0.857,-5.435,0.292,0.266,0.0,0.668,0.597,118.574,1BzXvBpIFWJgu0P8P6xmP4,309323,4
892,0.698,0.42,-14.457,0.062,0.000148,0.792,0.104,0.138,138.932,77pUyPf2F9K1OqEmDKvFU2,167500,4
893,0.645,0.607,-7.399,0.0493,0.0217,0.0,0.558,0.606,93.161,1PjOJD6X6uInaheqUSDCJT,158440,4
894,0.65,0.885,-3.283,0.0398,0.389,2.21e-06,0.397,0.948,79.902,6l1n4dLEQJSA6DUCf3jZ3W,608628,4
895,0.634,0.818,-3.576,0.0274,0.000823,0.0,0.166,0.485,109.03,6VN3dKYTClhY5eYQEnBehr,203972,4
896,0.395,0.495,-9.087,0.0329,0.496,0.0378,0.12,0.517,168.01,3KNQwQpL0arVw85PB30hHm,188044,4
897,0.63,0.544,-7.252,0.0287,0.0282,0.0,0.199,0.389,112.942,3fA0FKdkPmBa62MSxwewKE,189443,4
898,0.395,0.495,-9.087,0.0329,0.496,0.0378,0.12,0.517,168.01,68dhbMSBqxdIHBAo0sCS22,188044,4
899,0.53,0.592,-7.281,0.0534,0.381,0.0,0.294,0.544,125.721,3TFoEJe5zNuHZStRboWPxg,158537,4
900,0.558,0.886,-3.957,0.035,0.000167,0.0,0.0852,0.732,131.052,6TACEZfESIGhlj0iGKlbgM,286053,4
901,0.667,0.591,-8.456,0.033,0.414,0.0,0.157,0.434,97.565,5PSYn0XVImstXPFFDtajEK,178265,3
902,0.287,0.997,-1.467,0.0943,0.0346,0.762,0.14,0.0384,159.959,44xjLq7NhDw44BzRz6QVku,363500,4
903,0.476,0.46,-5.846,0.0888,0.642,0.0,0.11,0.38,173.258,46z5wYDLxqBmqOvZro2EbE,126824,4
904,0.579,0.709,-12.119,0.0368,0.0371,0.809,0.069,0.373,125.014,25xaybaFbzI2ejbirrTXib,154154,4
905,0.751,0.583,-7.41,0.0529,0.0391,0.0,0.116,0.476,96.52,0PwC30wtoEQ1nxoG6DZoFO,220760,4
906,0.369,0.974,-2.321,0.0782,0.000963,3.34e-06,0.0866,0.372,114.869,5SJyhwUWLjdTRrJdkfF0qJ,282773,4
907,0.646,0.533,-10.461,0.118,0.0589,1.75e-06,0.269,0.249,169.913,6UAy9xYeTWjZB7h05p83e9,192022,4
908,0.526,0.959,-3.613,0.0643,0.00773,0.0,0.325,0.696,117.105,1oJHNcGUnCW4NHk4CT8YFU,268600,4
909,0.474,0.801,-5.978,0.375,0.102,0.0,0.322,0.497,147.356,4huBDGP4I3S0pYI0EaRN1c,256000,4
910,0.489,0.964,-2.911,0.0856,0.025,1.34e-06,0.343,0.31,116.086,4p5QRpC7Xks4KFo74rPBrv,315520,4
911,0.771,0.594,-8.991,0.193,0.00482,6.88e-06,0.111,0.119,149.106,37nYSBS0MfRCm913QwCCYo,154787,4
912,0.323,0.874,-3.274,0.0398,3.48e-05,0.652,0.376,0.139,80.063,2cdtK68HnWlhygqolrONvE,316260,4
913,0.463,0.596,-8.609,0.134,0.0358,0.0,0.107,0.289,84.281,6d4nagVvGdvMEq1Ngg5PPb,311387,4
914,0.524,0.951,-2.932,0.0753,0.000241,1.59e-05,0.335,0.544,125.01,670jcsXFL0SdPDnEBTgfOS,283413,4
915,0.839,0.765,-5.603,0.0851,0.16,0.0,0.1,0.656,119.917,6w2pWpwDY4igt0UAtowyAV,65455,4
916,0.638,0.926,-3.598,0.0484,0.116,2.91e-06,0.0862,0.929,133.966,4D4n0nuqBQ5k7eLtNYs2vU,233320,4
917,0.732,0.635,-7.191,0.178,0.106,1.52e-05,0.0977,0.795,171.88,3dGJPLnc2YlXVvcgwW47Mn,146840,4
918,0.465,0.978,-2.55,0.173,0.00159,0.0,0.37,0.531,126.254,59zRfOVWyxlxpJ9RPSfJiz,265653,4
919,0.39,0.305,-13.392,0.0555,0.489,0.0687,0.155,0.166,157.155,1hboZZxKIEjLHRIkhx4Soi,115138,4
920,0.472,0.933,-3.741,0.0513,8.07e-06,4.16e-05,0.286,0.54,122.999,5ifVAiOA4qlJR6dT7DWvnX,221613,4
921,0.683,0.714,-4.898,0.252,0.181,1e-06,0.111,0.448,173.963,30W8VKHrAZmHzObnwAoc1u,174483,4
922,0.406,0.93,-4.891,0.0577,0.000378,0.000655,0.164,0.687,177.994,5tBEwjAFm5tiGW0fIEpi4E,226360,4
923,0.654,0.615,-8.157,0.0758,0.0311,0.00125,0.191,0.307,148.005,53Ng9b4xU3NbvyajMGM2pj,263680,4
924,0.199,0.219,-24.782,0.0514,0.984,0.847,0.104,0.0333,74.724,3Vq1xfzkNZhCRYPFdfnvX1,82000,4
925,0.637,0.533,-9.04,0.157,0.00861,0.0,0.104,0.389,85.028,3Mr7AWHQj2ZUfMwNWq59MK,218267,4
926,0.502,0.168,-14.061,0.0486,0.885,0.0,0.111,0.355,112.881,3OYNDrkdYFv06Dek5iNlst,228443,3
927,0.73,0.634,-7.194,0.184,0.111,9.63e-06,0.0986,0.777,171.824,0SSVi1ND8YAk5XpaHOePoo,146840,4
928,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,0tF6eCvUgYkp9wj7nwUIN9,238033,4
929,0.692,0.684,-7.168,0.0464,0.0828,0.0,0.212,0.686,149.921,05hyO45lzOkCpMBomiKsMP,286573,4
930,0.617,0.865,-4.463,0.0435,0.00929,0.0073,0.26,0.297,122.985,4NNPWIzsbvFLLGBqKkoZYG,233896,4
931,0.646,0.584,-7.111,0.0771,0.0288,0.0,0.0572,0.37,99.723,4U94pbUhXrzFNVcyrFeMso,179080,4
932,0.765,0.473,-5.829,0.0518,0.286,0.0,0.391,0.341,120.007,0pWRu5tfMnE2LN9cJPKFvr,237300,4
933,0.755,0.87,-2.414,0.0936,0.00988,0.0,0.0917,0.645,124.032,0IGUXY4JbK18bu9oD4mPIm,174387,4
934,0.617,0.865,-4.463,0.0435,0.00929,0.0073,0.26,0.297,122.985,4jOR0pSS3lflhFs1QJDnGS,233896,4
935,0.593,0.364,-7.242,0.175,0.515,0.0,0.348,0.652,83.133,0lyZyn18awzOJuVM7qzCmd,230000,4
936,0.617,0.865,-4.463,0.0435,0.00929,0.0073,0.26,0.297,122.985,49uDDV1bffujyINxGyQdeg,233896,4
937,0.704,0.399,-9.447,0.25,0.0134,0.00017,0.111,0.238,91.858,1rbVvD97q3mHJweROzdxza,233747,4
938,0.395,0.495,-9.087,0.0329,0.496,0.0378,0.12,0.517,168.01,26LZiM2Wan9I9UdwKvCUE9,188044,4
939,0.533,0.381,-9.306,0.0301,0.0109,0.000567,0.12,0.345,152.003,5bl5hOs9xhin8bQvcAcaFq,215707,4
940,0.617,0.865,-4.463,0.0435,0.00929,0.0073,0.26,0.297,122.985,7p3R6ksDoGGNqVDPJHodeU,233896,4
941,0.504,0.893,-4.801,0.0488,0.00556,1.83e-05,0.34,0.333,145.005,3I56OBwJkDAyt9L00c8ois,202912,4
942,0.665,0.624,-10.122,0.0579,0.799,0.921,0.141,0.241,118.106,6tO4xMwcUSyOqvIY5A2fxQ,158418,4
943,0.303,0.581,-7.409,0.116,0.508,3.71e-05,0.274,0.421,82.665,4zirtDykYKtyBUaxdjTJmZ,261840,4
944,0.686,0.401,-17.835,0.043,0.0659,0.76,0.342,0.351,109.924,0ANR93LVJJ4QK6IKU5NtqP,61091,4
945,0.575,0.633,-7.636,0.22,0.017,0.0,0.342,0.178,90.255,3onD71qCNX4f67nmjw3THA,174000,4
946,0.337,0.796,-4.121,0.0397,0.025,0.0,0.206,0.141,187.822,50NoYcZ0eM2AABpioJ7smS,337880,4
947,0.68,0.521,-8.59,0.0572,0.0363,0.0,0.131,0.115,91.851,2iezHdu9xLOvCkb8LW3FtU,191160,4
948,0.362,0.35,-11.951,0.0293,0.307,0.104,0.108,0.137,135.482,4RmcZmLkMbdZBriPndVxYc,276595,4
949,0.638,0.615,-7.59,0.0646,0.122,0.0,0.244,0.65,160.002,3uzovh7aNEkFcOT56YPXxF,170467,4
950,0.507,0.307,-10.888,0.0329,0.416,0.0,0.111,0.0395,138.153,7BXUIwSH8WUKPS5YpnefRD,233847,4
951,0.611,0.728,-6.904,0.0429,0.00707,0.00394,0.0902,0.722,159.982,0ZanxzL5MCOURk9VVxGokB,211880,4
952,0.204,0.98,-3.376,0.0724,3.66e-05,0.0,0.127,0.183,160.03,6tMVKinDJscKFaPv6JHsIJ,263000,4
953,0.687,0.643,-4.763,0.0406,0.0518,3.31e-06,0.11,0.418,135.068,2DQayQSTaomynGyTLXzGs0,188833,4
954,0.898,0.516,-12.306,0.0927,0.0427,0.892,0.141,0.455,120.025,0Ks90Epgqm9oSMIPnYIhkx,148976,4
955,0.605,0.707,-7.734,0.046,0.0484,0.000122,0.122,0.6,113.772,29sEmSIzC0w4DuGInHM8yN,183133,5
956,0.757,0.671,-8.478,0.0799,0.13,0.52,0.764,0.308,99.991,3Oph7q1xVJPOesfVXQhSzW,196023,4
957,0.503,0.795,-5.355,0.0856,0.118,0.0,0.103,0.414,144.005,7IRe1bo7Zm0q5Fn9MlNMZM,196466,4
958,0.53,0.939,-4.507,0.0313,0.00327,0.0574,0.419,0.259,134.849,2BTOIRwq7HzrjASCbelUOY,432521,4
959,0.56,0.41,-9.227,0.0276,0.544,0.0,0.151,0.28,144.727,39ZVkOVxjG8ypNdUSVNkxU,187293,4
960,0.585,0.259,-11.558,0.0417,0.617,0.916,0.1,0.0744,150.018,6rQ7mxwYNNrXqBDkRQqyLN,176797,4
961,0.417,0.66,-7.292,0.242,0.00928,2.83e-06,0.1,0.415,95.941,7kwQdjMOQqS4A85kKTWDHo,190413,4
962,0.777,0.808,-10.885,0.125,0.443,0.883,0.11,0.39,123.032,4WjRdopPXB766Z6uceH7KC,174000,4
963,0.708,0.629,-6.698,0.0918,0.0129,0.0,0.145,0.348,119.924,41HI3rMtZ1Nt0spzyg2q6X,204533,5
964,0.823,0.706,-11.274,0.0536,0.00262,0.803,0.204,0.424,123.945,5mYVWAO0SShtxVMtDZrRYX,150976,4
965,0.543,0.593,-6.974,0.0673,0.148,0.0,0.113,0.755,159.982,5az1tROvlEb7Li1ghDispQ,183773,4
966,0.71,0.626,-13.004,0.041,0.382,0.913,0.123,0.488,123.971,1YHzShntppul5mrt5ZWROO,186019,4
967,0.659,0.519,-8.053,0.154,0.0321,1.47e-06,0.115,0.246,94.987,2AEmKjIyzioMbJ3FGPXWRO,155893,4
968,0.474,0.569,-17.025,0.077,0.759,0.612,0.0923,0.739,119.651,3v0rxEhefi2WzM77QUXLTI,230000,4
969,0.817,0.501,-9.623,0.0481,0.258,0.0,0.102,0.408,129.979,3HgmGFYiO8967EFji8CSdM,236308,4
970,0.448,0.973,-4.336,0.0356,0.0202,0.894,0.284,0.29,137.822,2lJjGreTRWlRCyPwEBHUsa,242916,4
971,0.591,0.418,-10.513,0.106,0.388,0.0,0.0781,0.498,112.197,3qFBpFNpdKdylKZHXl4LsS,219587,3
972,0.315,0.948,-5.294,0.038,0.0114,0.00686,0.0983,0.365,134.637,1M8npW1Lhzr94Jxbe4fz9b,252103,4
973,0.835,0.679,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,5ww2BF9slyYgNOk37BlC4u,162638,4
974,0.559,0.945,-5.296,0.0318,0.011,0.0075,0.0983,0.375,134.635,3dr4SG9q0Vt6Tpg7r1OyC7,252103,4
975,0.695,0.603,-6.547,0.105,0.103,0.0,0.0843,0.904,86.988,2aubFl5KfYtugP3jUtizRw,234947,4
976,0.423,0.407,-7.45,0.0267,0.312,0.000961,0.11,0.161,139.048,18GJU4cybZ3uQZSaatFhYP,285120,3
977,0.717,0.645,-7.231,0.0436,0.00823,0.000324,0.233,0.483,139.846,3sBOR7RntAnrIw8mVxD2BM,187680,4
978,0.801,0.347,-10.453,0.0689,0.585,0.815,0.115,0.333,127.996,28PdG6slj1b1O3lapFhZ20,178756,4
979,0.734,0.629,-7.597,0.055,0.0643,0.0,0.121,0.217,99.042,0TKUB8InpEvET3Tsc3j8Jx,204667,4
980,0.617,0.865,-4.463,0.0435,0.00929,0.0073,0.26,0.297,122.985,3sVa2W5sW5yqXnu6xbW5oP,233896,4
981,0.507,0.433,-8.972,0.0671,0.144,1.86e-06,0.164,0.189,92.738,1ueyfmW3Yi4P6WxoKHRmLz,190440,4
982,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,5gKyjpzC8jFdMBEk4fw085,238033,4
983,0.765,0.674,-7.009,0.125,0.00942,0.0,0.189,0.505,91.538,6JcQQGncihHYDq5xAbNn8E,180787,4
984,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,5GH9wm2OsIx21xBVNAmaqz,238033,4
985,0.741,0.788,-6.403,0.2,0.00119,0.0,0.0957,0.307,160.03,3gOL6mYIq19Oq8raxIntrV,132987,4
986,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,499VdZ7TpfK5bHEdPsRchO,238033,4
987,0.353,0.701,-5.169,0.0341,0.0755,0.0,0.191,0.464,89.739,4WkyOBjeLPk7rAisyKl0uN,166246,4
988,0.705,0.485,-10.916,0.0688,0.15,0.921,0.386,0.678,74.987,2V41EsXazMPMcBROlSXVgU,173819,4
989,0.735,0.76,-6.572,0.114,0.366,1.52e-05,0.606,0.687,140.068,1SkzK37qLSi7Sp6PwYTC0A,219093,4
990,0.557,0.985,0.175,0.0641,0.00607,0.452,0.107,0.839,175.943,63jJfp6bkjI6uFatgYwR1p,340909,4
991,0.757,0.773,-5.505,0.0571,0.0564,0.000168,0.146,0.704,113.039,5AA8DnkZcWevhrvrXiSQdq,218053,4
992,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,4xzhim0urq49HIl1v0jDHG,238033,4
993,0.676,0.779,-3.501,0.0313,0.163,0.0,0.155,0.476,100.083,2gpaJPUWNx2xmOwy2NNLu8,238561,3
994,0.753,0.392,-9.788,0.0332,0.0352,0.481,0.109,0.275,142.042,1S5m6vKU5xK4fom4r3jhzk,72676,4
995,0.513,0.773,-6.136,0.0916,0.00694,0.0,0.119,0.885,169.936,5PZ069oSfGfaYhXsQzRzRl,153893,4
996,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,5ejyH6Y3iBbMBoTa0vAbkI,238033,4
997,0.535,0.459,-9.948,0.0334,0.109,0.0,0.116,0.286,144.158,3lMfuXtx3M6QJzspvt8mF6,150720,4
